title,company,location,description,redirect_url,salary_min,salary_max,created
"SharePoint Admin (Engineering, Construction)",Ernest Gordon Recruitment Limited,"Hyde Park, Leeds","SharePoint Admin (Engineering, Construction) Leeds - Hybrid 3 days in office £45,000 to £55,000  Hybrid 3 days a week  Performance Based Bonus  1:30pm Friday Finish  Company Benefits Are you a SharePoint Admin seeking an opportunity with a well-established and respected company that has been driving innovation for over 90 years, working on meaningful projects across diverse industries? Do you wany to work for a company that values work-life balance, offering a hybrid setup, great benefits such …",https://www.adzuna.co.uk/jobs/land/ad/5091653787?se=7qtwjb8Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=877908D6612ACB4F1A28FD7E3F687906459CDAB1,45000,55000,2025-03-13T16:09:20Z
Data Engineer,The Bridge  Limited,"Leeds, West Yorkshire","Data Engineer Hybrid (Leeds, West Yorkshire/Remote) Salary to £60,000  benefits Full-time / Permanent About the Role: Bridge Technology Partners are working exclusively with a global energy business who are seeking an experienced Data Engineer to design, build, and maintain cloud-based data systems and pipelines. You'll handle large datasets, ensure data quality, and collaborate closely with data scientists and analysts to support data-driven decision-making. Key Responsibilities: Develop scala…",https://www.adzuna.co.uk/jobs/details/5066631743?utm_medium=api&utm_source=9b195f40,60000,60000,2025-02-28T09:40:30Z
Data Maintenance Technician,Yorkshire Water,"Leeds, West Yorkshire","Company description: Water Utility Company based in Yorkshire region of England. Job description: Data Maintenance Technician Hello Thanks for stopping by. Let us tell you about all the great reasons to join us here at Yorkshire Water: We offer a salary from £27,915 - £34,562 per annum depending on experience Company Van Annual performance related bonus Structured development opportunities in line with the Data Maintenance Technician progression plan Attractive pension scheme (up to 12% company…",https://www.adzuna.co.uk/jobs/land/ad/5113838886?se=7qtwjb8Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=A68470A62355754DE07522F32C931337EBA64BBE,28792.55,28792.55,2025-03-27T16:21:33Z
"DB Pensions Administrator, Implementation and data home based/hybrid",Profile Search & Selection Ltd,"Leeds, West Yorkshire","uliette Lister and Lisa Tremlett are currently assisting clients Nationwide who are presently recruiting forPensions candidates at ALL LEVELS.Home based or hybrid opportunities available, part time considered What were looking for: Pensions Administrators Senior Pensions Administrators Implementation Analysts Data Technicians Project Managers Part/Fully Qualified Actuaries Pensions Team Leader Sipp/SSAS This is a Profile Search and Selection vacancy who are operating as an Employment Agency. In…",https://www.adzuna.co.uk/jobs/details/5105056621?utm_medium=api&utm_source=9b195f40,70000,70000,2025-03-21T19:02:18Z
Head of Data & Analytics,Northern Trains,"Leeds, West Yorkshire","BUSINESS FUNCTION: Finance GRADE: Exec SALARY : Exec - Competitive plus benefits ROLE TYPE: Hybrid Join Northern and Drive Data-Driven Innovation At Northern, we are transforming the way we use data to enhance operations, improve customer experience, and drive innovation. We are looking for a Head of Data & Analytics to lead our data strategy, build a high-performing team, and ensure we fully leverage our data assets to achieve business objectives. This is a strategic leadership role where you …",https://www.adzuna.co.uk/jobs/details/5077556410?utm_medium=api&utm_source=9b195f40,65137.59,65137.59,2025-03-05T17:11:24Z
Product Manager,Evri,"Tingley Common, Morley","We&rsquo;re the UK's leading consumer delivery specialist, and that&rsquo;s because we&rsquo;re obsessed about providing our customers with the ultimate delivery experience. We run our business with customers at the heart and this is reflected in our shift towards a product centric model. We&rsquo;re currently looking for a Product Manager to join us on this exciting journey as we look to expand the depth and breadth of our product portfolio across one of our three pillars: Customer &amp; Clien…",https://www.adzuna.co.uk/jobs/details/5068985161?utm_medium=api&utm_source=9b195f40,53560,,2025-03-01T15:00:16Z
"Lead BI Developer - Leeds - Power BI, Tableau, Looker",Avanti,"Leeds, West Yorkshire","Lead BI Developer - Shape the Future of Data-Driven Marketing Are you a BI expert who loves turning complex data into compelling stories? I’m looking for a Lead BI Developer to join a leading Tech and Data consultancy in Leeds (hybrid working) . What you'll be doing: You'll take ownership of their BI solutions, creating visualizations and reports that drive real business decisions for world-class brands. This isn't just building dashboards - you'll be a trusted advisor, helping clients extract …",https://www.adzuna.co.uk/jobs/details/5094262505?utm_medium=api&utm_source=9b195f40,50000,70000,2025-03-14T21:35:28Z
Lead BI Developer - Leeds - Power BI and Tableau,Avanti Recruitment,"Hyde Park, Leeds","Lead BI Developer - Shape the Future of Data-Driven Marketing Are you a BI expert who loves turning complex data into compelling stories? I’m looking for a Lead BI Developer to join a leading Tech and Data consultancy in West London or Leeds (hybrid working) . What you'll be doing: You'll take ownership of their BI solutions, creating visualizations and reports that drive real business decisions for world-class brands. This isn't just building dashboards – you'll be a trusted advisor, helping c…",https://www.adzuna.co.uk/jobs/land/ad/5095669389?se=7qtwjb8Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=EABAAA8E9D005938316D558CE49085A19B86BD76,50000,70000,2025-03-15T18:21:18Z
Senior Data Scientist,Stantec,"Leeds, West Yorkshire","Do you have a passion for analytics and providing data led solutions? Are you an experienced data professional with knowledge of data cleansing, modelling and data analysis methods? We have a new opportunity for a Senior Data Scientist to join our highly successful digital teams. You will be working alongside an award-winning team of Analysts and Data Engineering experts, driving digital change across Stantec and our clients, with a particular focus on projects within the water sector. We're cu…",https://www.adzuna.co.uk/jobs/details/4955398934?utm_medium=api&utm_source=9b195f40,48063.54,48063.54,2024-11-29T10:05:53Z
Business Analyst Banking Leeds Hybrid Up to £650/d,Adecco,"Hyde Park, Leeds","Business Analyst | Banking | Leeds | 6 Months Contract with possible extensions | £650/day Inside IR35 | Hybrid - 2 days in office per week, 3 days WFH | Financial Services | Customer Journey | SQL | Our Retail Banking client is seeking a highly motivated Business Analyst to join and assist an established team orchestrating customer journey, with a focus on technology amongst other aspects. You will be responsible for understanding and optimising the end-to-end customer experience (internal and…",https://www.adzuna.co.uk/jobs/land/ad/5094420655?se=7qtwjb8Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=44BC7CF01E7543AFF0878E713CF5301DB0D4EBD1,156000,169000,2025-03-15T00:21:15Z
Business Analyst Banking Leeds Hybrid Up to £650/d,Adecco,"Leeds, West Yorkshire","Business Analyst | Banking | Leeds | 6 Months Contract with possible extensions | £650/day Inside IR35 | Hybrid - 2 days in office per week, 3 days WFH | Financial Services | Customer Journey | SQL | Our Retail Banking client is seeking a highly motivated Business Analyst to join and assist an established team orchestrating customer journey, with a focus on technology amongst other aspects. You will be responsible for understanding and optimising the end-to-end customer experience (internal and…",https://www.adzuna.co.uk/jobs/details/5094262753?utm_medium=api&utm_source=9b195f40,156000,169000,2025-03-14T21:35:42Z
Data Engineer - Python & Azure,Low Carbon Contracts Company Ltd,"Hyde Park, Leeds","DATA ENGINEER - PYTHON & AZURE Contract type: Permanent Hours: 37.5 Salary: Circa £60,000, depending on experience Location: Leeds City Centre WFH policy: Employees are required to attend the office 2 days/week Travel: You will be required to travel to the London office once a month (this is expensed by the business) Flexible working: Variety of flexible work patterns subject to line manager discretion e.g. Compressed 9-day fortnight. Reports to: Data Engineer Manager Deadline Note: We reserve …",https://www.adzuna.co.uk/jobs/land/ad/5103041207?se=7qtwjb8Q8BGcNnilB7aCew&utm_medium=api&utm_source=9b195f40&v=3823837C62E23BEC29AF8D57563598599183DD61,57479.01,57479.01,2025-03-20T16:50:12Z
Data Engineer - Python & Azure,Low Carbon Contracts Company,"Leeds, West Yorkshire","Contract type: Permanent Hours: 37.5 Salary: Circa £60,000, depending on experience Location: Leeds City Centre WFH policy: Employees are required to attend the office 2 days/week Travel: You will be required to travel to the London office once a month (this is expensed by the business) Flexible working : Variety of flexible work patterns subject to line manager discretion e.g. Compressed 9-day fortnight. Reports to: Data Engineer Manager Deadline Note: We reserve the right to close the advert …",https://www.adzuna.co.uk/jobs/details/5106766192?utm_medium=api&utm_source=9b195f40,60000,60000,2025-03-22T17:20:16Z
